Model Name,Batch Size,Learning Rate,Phase,Epoch,Loss,Accuracy,Patience Count
efficientnet_b4_model,8,0.01,Train,23,0.733343,0.7081545,4
efficientnet_b4_model,8,0.01,Validation,23,0.987448331,0.608040214,5
efficientnet_b4_model,8,0.01,Train,24,0.761295521,0.67703861,5
efficientnet_b4_model,8,0.01,Validation,24,0.946368125,0.653266311,6
efficientnet_b4_model,16,0.01,Train,1,2.225305617,0.195278972,0
efficientnet_b4_model,16,0.01,Validation,1,9.1338895,0.17085427,0
efficientnet_b4_model,16,0.01,Train,2,1.980591804,0.202789694,0
efficientnet_b4_model,16,0.01,Validation,2,1.873149535,0.185929641,0
efficientnet_b4_model,16,0.01,Train,3,1.889514106,0.241416305,0
efficientnet_b4_model,16,0.01,Validation,3,1.706107577,0.266331643,0
efficientnet_b4_model,16,0.01,Train,4,1.728595407,0.299356222,0
efficientnet_b4_model,16,0.01,Validation,4,1.627626254,0.336683422,0
efficientnet_b4_model,16,0.01,Train,5,1.686696346,0.349785417,0
efficientnet_b4_model,16,0.01,Validation,5,1.716008289,0.316582918,1
efficientnet_b4_model,16,0.01,Train,6,1.493917349,0.389484972,1
efficientnet_b4_model,16,0.01,Validation,6,1.612456824,0.386934668,0
efficientnet_b4_model,16,0.01,Train,7,1.405769816,0.416308999,0
efficientnet_b4_model,16,0.01,Validation,7,2.036702136,0.27638191,1
efficientnet_b4_model,16,0.01,Train,8,1.237161352,0.494635195,1
efficientnet_b4_model,16,0.01,Validation,8,1.187540225,0.477386922,0
efficientnet_b4_model,16,0.01,Train,9,1.062644353,0.548283279,0
efficientnet_b4_model,16,0.01,Validation,9,1.115158475,0.537688434,0
efficientnet_b4_model,16,0.01,Train,10,0.986822493,0.593347609,0
efficientnet_b4_model,16,0.01,Validation,10,1.072318247,0.567839205,0
efficientnet_b4_model,16,0.01,Train,11,0.981983701,0.601931334,0
efficientnet_b4_model,16,0.01,Validation,11,1.04776418,0.577889442,0
efficientnet_b4_model,16,0.01,Train,12,0.930425664,0.626609445,0
efficientnet_b4_model,16,0.01,Validation,12,0.96217768,0.623115599,0
efficientnet_b4_model,16,0.01,Train,13,0.871927619,0.611588001,0
efficientnet_b4_model,16,0.01,Validation,13,0.957072571,0.608040214,0
efficientnet_b4_model,16,0.01,Train,14,0.823587564,0.668454945,0
efficientnet_b4_model,16,0.01,Validation,14,0.971208638,0.58793968,1
efficientnet_b4_model,16,0.01,Train,15,0.756450684,0.683476388,1
efficientnet_b4_model,16,0.01,Validation,15,0.93508753,0.618090451,0
efficientnet_b4_model,16,0.01,Train,16,0.691561272,0.699570835,0
efficientnet_b4_model,16,0.01,Validation,16,0.924988616,0.643216074,0
efficientnet_b4_model,16,0.01,Train,17,0.691922875,0.725321889,0
efficientnet_b4_model,16,0.01,Validation,17,0.89489966,0.638190925,0
efficientnet_b4_model,16,0.01,Train,18,0.698573159,0.717811167,0
efficientnet_b4_model,16,0.01,Validation,18,0.935898808,0.633165836,1
efficientnet_b4_model,16,0.01,Train,19,0.668322603,0.721030056,1
efficientnet_b4_model,16,0.01,Validation,19,0.897156979,0.658291459,2
efficientnet_b4_model,16,0.01,Train,20,0.721865854,0.70493561,2
efficientnet_b4_model,16,0.01,Validation,20,0.894065215,0.658291459,0
efficientnet_b4_model,16,0.01,Train,21,0.691254439,0.721030056,0
efficientnet_b4_model,16,0.01,Validation,21,0.888580119,0.633165836,0
efficientnet_b4_model,16,0.01,Train,22,0.668903177,0.733905554,0
efficientnet_b4_model,16,0.01,Validation,22,0.873853367,0.663316548,0
efficientnet_b4_model,16,0.01,Train,23,0.678756605,0.717811167,0
efficientnet_b4_model,16,0.01,Validation,23,0.866413854,0.638190925,0
efficientnet_b4_model,16,0.01,Train,24,0.682022277,0.727467835,0
efficientnet_b4_model,16,0.01,Validation,24,0.890007395,0.648241222,1
efficientnet_b4_model,16,0.01,Train,25,0.632878816,0.740343332,1
efficientnet_b4_model,16,0.01,Validation,25,0.891486845,0.633165836,2
efficientnet_b4_model,16,0.01,Train,26,0.671097246,0.723175943,2
efficientnet_b4_model,16,0.01,Validation,26,0.860094995,0.663316548,0
efficientnet_b4_model,16,0.01,Train,27,0.692425322,0.727467835,0
efficientnet_b4_model,16,0.01,Validation,27,0.870849676,0.668341696,1
efficientnet_b4_model,16,0.01,Train,28,0.619054497,0.738197446,1
efficientnet_b4_model,16,0.01,Validation,28,0.866701161,0.678391933,2
efficientnet_b4_model,16,0.01,Train,29,0.669305302,0.723175943,2
efficientnet_b4_model,16,0.01,Validation,29,0.892180325,0.628140688,3
efficientnet_b4_model,16,0.01,Train,30,0.668729946,0.730686665,3
efficientnet_b4_model,16,0.01,Validation,30,0.872208198,0.663316548,4
efficientnet_b4_model,8,0.005,Train,1,2.03042083,0.201716736,0
efficientnet_b4_model,8,0.005,Validation,1,2.114739078,0.17085427,0
efficientnet_b4_model,8,0.005,Train,2,1.888413589,0.251072973,0
efficientnet_b4_model,8,0.005,Validation,2,1.669519968,0.271356791,0
efficientnet_b4_model,8,0.005,Train,3,1.684300997,0.331545055,0
efficientnet_b4_model,8,0.005,Validation,3,3.716426289,0.286432147,1
efficientnet_b4_model,8,0.005,Train,4,1.615416841,0.372317582,1
efficientnet_b4_model,8,0.005,Validation,4,1.230340456,0.492462307,0
efficientnet_b4_model,8,0.005,Train,5,1.471282793,0.42703864,0
efficientnet_b4_model,8,0.005,Validation,5,1.441767724,0.412060291,1
efficientnet_b4_model,8,0.005,Train,6,1.419121707,0.434549361,1
efficientnet_b4_model,8,0.005,Validation,6,1.413295951,0.452261299,2
efficientnet_b4_model,8,0.005,Train,7,1.339633134,0.465665221,2
efficientnet_b4_model,8,0.005,Validation,7,1.256238727,0.462311566,3
efficientnet_b4_model,8,0.005,Train,8,1.099547029,0.538626611,3
efficientnet_b4_model,8,0.005,Validation,8,0.997232226,0.58793968,0
efficientnet_b4_model,8,0.005,Train,9,1.017889422,0.566523612,0
efficientnet_b4_model,8,0.005,Validation,9,0.959340159,0.628140688,0
efficientnet_b4_model,8,0.005,Train,10,0.936708361,0.61802578,0
efficientnet_b4_model,8,0.005,Validation,10,0.897725071,0.623115599,0
efficientnet_b4_model,8,0.005,Train,11,0.880306038,0.633047223,0
efficientnet_b4_model,8,0.005,Validation,11,0.916670104,0.628140688,1
efficientnet_b4_model,8,0.005,Train,12,0.896668998,0.627682388,1
efficientnet_b4_model,8,0.005,Validation,12,0.859719402,0.648241222,0
efficientnet_b4_model,8,0.005,Train,13,0.831830447,0.63519311,0
efficientnet_b4_model,8,0.005,Validation,13,0.792636412,0.658291459,0
efficientnet_b4_model,8,0.005,Train,14,0.795795779,0.69098711,0
efficientnet_b4_model,8,0.005,Validation,14,0.805965459,0.663316548,1
efficientnet_b4_model,8,0.005,Train,15,0.706363639,0.722103,1
efficientnet_b4_model,8,0.005,Validation,15,0.754534868,0.648241222,0
efficientnet_b4_model,8,0.005,Train,16,0.677626098,0.725321889,0
efficientnet_b4_model,8,0.005,Validation,16,0.758315416,0.643216074,1
efficientnet_b4_model,8,0.005,Train,17,0.703554748,0.727467835,1
efficientnet_b4_model,8,0.005,Validation,17,0.765362784,0.648241222,2
efficientnet_b4_model,8,0.005,Train,18,0.708474944,0.730686665,2
efficientnet_b4_model,8,0.005,Validation,18,0.772457585,0.648241222,3
efficientnet_b4_model,8,0.005,Train,19,0.668627938,0.723175943,3
efficientnet_b4_model,8,0.005,Validation,19,0.738004065,0.658291459,0
efficientnet_b4_model,8,0.005,Train,20,0.660602945,0.754291832,0
efficientnet_b4_model,8,0.005,Validation,20,0.779486886,0.653266311,1
efficientnet_b4_model,8,0.005,Train,21,0.687534077,0.721030056,1
efficientnet_b4_model,8,0.005,Validation,21,0.767016438,0.683417082,2
efficientnet_b4_model,8,0.005,Train,22,0.627178012,0.759656668,2
efficientnet_b4_model,8,0.005,Validation,22,0.741634086,0.683417082,3
efficientnet_b4_model,8,0.005,Train,23,0.665272479,0.742489278,3
efficientnet_b4_model,8,0.005,Validation,23,0.794279768,0.643216074,4
efficientnet_b4_model,8,0.005,Train,24,0.642058141,0.753218889,4
efficientnet_b4_model,8,0.005,Validation,24,0.734858945,0.683417082,0
efficientnet_b4_model,8,0.005,Train,25,0.630441603,0.761802554,0
efficientnet_b4_model,8,0.005,Validation,25,0.792407325,0.663316548,1
efficientnet_b4_model,8,0.005,Train,26,0.597976271,0.767167389,1
efficientnet_b4_model,8,0.005,Validation,26,0.786570122,0.653266311,2
efficientnet_b4_model,8,0.005,Train,27,0.642688248,0.742489278,2
efficientnet_b4_model,8,0.005,Validation,27,0.742401937,0.663316548,3
efficientnet_b4_model,8,0.005,Train,28,0.651337235,0.738197446,3
efficientnet_b4_model,8,0.005,Validation,28,0.752826534,0.663316548,4
efficientnet_b4_model,8,0.005,Train,29,0.633416501,0.752145946,4
efficientnet_b4_model,8,0.005,Validation,29,0.768643692,0.683417082,5
efficientnet_b4_model,8,0.005,Train,30,0.62803907,0.760729611,5
efficientnet_b4_model,8,0.005,Validation,30,0.756535544,0.698492467,6
efficientnet_b4_model,16,0.005,Train,1,1.770182612,0.314377695,0
efficientnet_b4_model,16,0.005,Validation,1,1.660363176,0.386934668,0
efficientnet_b4_model,16,0.005,Train,2,1.424868539,0.439914167,0
efficientnet_b4_model,16,0.005,Validation,2,1.379847767,0.457286417,0
efficientnet_b4_model,16,0.005,Train,3,1.395175075,0.483905584,0
efficientnet_b4_model,16,0.005,Validation,3,1.663230318,0.417085409,1
efficientnet_b4_model,16,0.005,Train,4,1.219384652,0.522532165,1
efficientnet_b4_model,16,0.005,Validation,4,1.172617194,0.537688434,0
efficientnet_b4_model,16,0.005,Train,5,1.127255817,0.598712444,0
efficientnet_b4_model,16,0.005,Validation,5,3.181918247,0.487437189,1
efficientnet_b4_model,16,0.005,Train,6,1.011751118,0.596566498,1
efficientnet_b4_model,16,0.005,Validation,6,0.886897869,0.633165836,0
efficientnet_b4_model,16,0.005,Train,7,0.875713508,0.641630888,0
efficientnet_b4_model,16,0.005,Validation,7,0.893600132,0.618090451,1
efficientnet_b4_model,16,0.005,Train,8,0.615835789,0.780042946,1
efficientnet_b4_model,16,0.005,Validation,8,0.625433511,0.748743713,0
efficientnet_b4_model,16,0.005,Train,9,0.410068173,0.85085839,0
efficientnet_b4_model,16,0.005,Validation,9,0.611142543,0.743718565,0
efficientnet_b4_model,16,0.005,Train,10,0.40296864,0.853004277,0
efficientnet_b4_model,16,0.005,Validation,10,0.517725459,0.814070344,0
efficientnet_b4_model,16,0.005,Train,11,0.326448266,0.884120166,0
efficientnet_b4_model,16,0.005,Validation,11,0.553756644,0.763819098,1
efficientnet_b4_model,16,0.005,Train,12,0.267302861,0.902360499,1
efficientnet_b4_model,16,0.005,Validation,12,0.590654084,0.768844187,2
efficientnet_b4_model,16,0.005,Train,13,0.232292198,0.910944223,2
efficientnet_b4_model,16,0.005,Validation,13,0.619689819,0.763819098,3
efficientnet_b4_model,16,0.005,Train,14,0.177034051,0.937768221,3
efficientnet_b4_model,16,0.005,Validation,14,0.714341779,0.738693476,4
efficientnet_b4_model,16,0.005,Train,15,0.156832778,0.950643778,4
efficientnet_b4_model,16,0.005,Validation,15,0.561828394,0.783919573,5
efficientnet_b4_model,16,0.005,Train,16,0.164346817,0.939914167,5
efficientnet_b4_model,16,0.005,Validation,16,0.557984255,0.783919573,6
efficientnet_b4_model,8,0.001,Train,1,1.614433876,0.351931334,0
efficientnet_b4_model,8,0.001,Validation,1,1.383102009,0.422110558,0
efficientnet_b4_model,8,0.001,Train,2,1.14982522,0.543991387,0
efficientnet_b4_model,8,0.001,Validation,2,1.226666349,0.507537663,0
efficientnet_b4_model,8,0.001,Train,3,0.814686076,0.69098711,0
efficientnet_b4_model,8,0.001,Validation,3,0.829537981,0.68844223,0
efficientnet_b4_model,8,0.001,Train,4,0.64421159,0.773605168,0
efficientnet_b4_model,8,0.001,Validation,4,1.129677653,0.592964828,1
efficientnet_b4_model,8,0.001,Train,5,0.454122715,0.824034333,1
efficientnet_b4_model,8,0.001,Validation,5,1.437765903,0.582914591,2
efficientnet_b4_model,8,0.001,Train,6,0.365282571,0.877682388,2
efficientnet_b4_model,8,0.001,Validation,6,0.960534764,0.648241222,3
efficientnet_b4_model,8,0.001,Train,7,0.293038309,0.912017167,3
efficientnet_b4_model,8,0.001,Validation,7,0.962778653,0.648241222,4
efficientnet_b4_model,8,0.001,Train,8,0.133524659,0.959227443,4
efficientnet_b4_model,8,0.001,Validation,8,0.841628018,0.668341696,5
efficientnet_b4_model,8,0.001,Train,9,0.092073452,0.972103,5
efficientnet_b4_model,8,0.001,Validation,9,0.879819109,0.693467319,6
efficientnet_b4_model,16,0.001,Train,1,1.659019007,0.347639471,0
efficientnet_b4_model,16,0.001,Validation,1,1.223334778,0.512562811,0
efficientnet_b4_model,16,0.001,Train,2,1.012261464,0.611588001,0
efficientnet_b4_model,16,0.001,Validation,2,0.949957716,0.562814057,0
efficientnet_b4_model,16,0.001,Train,3,0.701376811,0.739270389,0
efficientnet_b4_model,16,0.001,Validation,3,0.808590877,0.683417082,0
efficientnet_b4_model,16,0.001,Train,4,0.43277779,0.835836887,0
efficientnet_b4_model,16,0.001,Validation,4,1.066485426,0.623115599,1
efficientnet_b4_model,16,0.001,Train,5,0.394057791,0.872317612,1
efficientnet_b4_model,16,0.001,Validation,5,0.763800007,0.743718565,0
efficientnet_b4_model,16,0.001,Train,6,0.247999361,0.914163113,0
efficientnet_b4_model,16,0.001,Validation,6,1.010736952,0.703517556,1
efficientnet_b4_model,16,0.001,Train,7,0.139319707,0.95493561,1
efficientnet_b4_model,16,0.001,Validation,7,1.327310926,0.653266311,2
efficientnet_b4_model,16,0.001,Train,8,0.129946933,0.953862667,2
efficientnet_b4_model,16,0.001,Validation,8,0.851820143,0.703517556,3
efficientnet_b4_model,16,0.001,Train,9,0.084140831,0.96888411,3
efficientnet_b4_model,16,0.001,Validation,9,0.761181239,0.743718565,0
efficientnet_b4_model,16,0.001,Train,10,0.054180928,0.9860515,0
efficientnet_b4_model,16,0.001,Validation,10,0.784305063,0.738693476,1
efficientnet_b4_model,16,0.001,Train,11,0.050332173,0.988197446,1
efficientnet_b4_model,16,0.001,Validation,11,0.797202573,0.738693476,2
efficientnet_b4_model,16,0.001,Train,12,0.048217708,0.984978557,2
efficientnet_b4_model,16,0.001,Validation,12,0.819772881,0.72361809,3
efficientnet_b4_model,16,0.001,Train,13,0.044686239,0.984978557,3
efficientnet_b4_model,16,0.001,Validation,13,0.828893006,0.743718565,4
efficientnet_b4_model,16,0.001,Train,14,0.038362605,0.984978557,4
efficientnet_b4_model,16,0.001,Validation,14,0.931178871,0.728643179,5
efficientnet_b4_model,16,0.001,Train,15,0.047015254,0.989270389,5
efficientnet_b4_model,16,0.001,Validation,15,1.00288361,0.718592942,6
efficientnet_b4_model,8,0.0005,Train,1,1.748190859,0.290772527,0
efficientnet_b4_model,8,0.0005,Validation,1,1.311220733,0.497487426,0
efficientnet_b4_model,8,0.0005,Train,2,1.226556708,0.509656668,0
efficientnet_b4_model,8,0.0005,Validation,2,0.9912708,0.55276382,0
efficientnet_b4_model,8,0.0005,Train,3,0.877268383,0.672746778,0
efficientnet_b4_model,8,0.0005,Validation,3,0.84318492,0.683417082,0
efficientnet_b4_model,8,0.0005,Train,4,0.571371623,0.813304722,0
efficientnet_b4_model,8,0.0005,Validation,4,0.883399935,0.663316548,1
efficientnet_b4_model,8,0.0005,Train,5,0.39260399,0.869098723,1
efficientnet_b4_model,8,0.0005,Validation,5,1.558689697,0.582914591,2
efficientnet_b4_model,8,0.0005,Train,6,0.319035178,0.898068666,2
efficientnet_b4_model,8,0.0005,Validation,6,1.175460651,0.613065302,3
efficientnet_b4_model,8,0.0005,Train,7,0.240457544,0.923819721,3
efficientnet_b4_model,8,0.0005,Validation,7,1.009927022,0.653266311,4
efficientnet_b4_model,8,0.0005,Train,8,0.152017494,0.951716721,4
efficientnet_b4_model,8,0.0005,Validation,8,0.873878054,0.683417082,5
efficientnet_b4_model,8,0.0005,Train,9,0.104345961,0.96888411,5
efficientnet_b4_model,8,0.0005,Validation,9,0.933926534,0.683417082,6
efficientnet_b4_model,16,0.0005,Train,1,1.751131872,0.302575111,0
efficientnet_b4_model,16,0.0005,Validation,1,1.456550013,0.417085409,0
efficientnet_b4_model,16,0.0005,Train,2,1.204913679,0.518240333,0
efficientnet_b4_model,16,0.0005,Validation,2,1.009093272,0.592964828,0
efficientnet_b4_model,16,0.0005,Train,3,0.816686963,0.662017167,0
efficientnet_b4_model,16,0.0005,Validation,3,1.013705353,0.603015065,1
efficientnet_b4_model,16,0.0005,Train,4,0.571555268,0.78111589,1
efficientnet_b4_model,16,0.0005,Validation,4,0.877718265,0.653266311,0
efficientnet_b4_model,16,0.0005,Train,5,0.418791262,0.862660944,0
efficientnet_b4_model,16,0.0005,Validation,5,0.892820029,0.653266311,1
efficientnet_b4_model,16,0.0005,Train,6,0.268952238,0.909871221,1
efficientnet_b4_model,16,0.0005,Validation,6,1.020537504,0.658291459,2
efficientnet_b4_model,16,0.0005,Train,7,0.220143411,0.933476388,2
efficientnet_b4_model,16,0.0005,Validation,7,1.0223606,0.653266311,3
efficientnet_b4_model,16,0.0005,Train,8,0.128855875,0.962446332,3
efficientnet_b4_model,16,0.0005,Validation,8,0.957297654,0.668341696,4
efficientnet_b4_model,16,0.0005,Train,9,0.080843984,0.976394832,4
efficientnet_b4_model,16,0.0005,Validation,9,0.967645909,0.673366845,5
efficientnet_b4_model,16,0.0005,Train,10,0.07626471,0.975321889,5
efficientnet_b4_model,16,0.0005,Validation,10,1.004415243,0.678391933,6
efficientnet_b4_model,8,0.0001,Train,1,1.919901204,0.211373389,0
efficientnet_b4_model,8,0.0001,Validation,1,1.874298149,0.3115578,0
efficientnet_b4_model,8,0.0001,Train,2,1.772999804,0.346566528,0
efficientnet_b4_model,8,0.0001,Validation,2,1.608804349,0.407035172,0
efficientnet_b4_model,8,0.0001,Train,3,1.47157697,0.433476388,0
efficientnet_b4_model,8,0.0001,Validation,3,1.330955605,0.457286417,0
efficientnet_b4_model,8,0.0001,Train,4,1.224939769,0.522532165,0
efficientnet_b4_model,8,0.0001,Validation,4,1.203998811,0.502512574,0
efficientnet_b4_model,8,0.0001,Train,5,1.050152085,0.58690989,0
efficientnet_b4_model,8,0.0001,Validation,5,0.999150451,0.582914591,0
efficientnet_b4_model,8,0.0001,Train,6,0.871254462,0.650214612,0
efficientnet_b4_model,8,0.0001,Validation,6,0.909754837,0.648241222,0
efficientnet_b4_model,8,0.0001,Train,7,0.774563257,0.711373389,0
efficientnet_b4_model,8,0.0001,Validation,7,0.947923372,0.608040214,1
efficientnet_b4_model,8,0.0001,Train,8,0.635830866,0.769313276,1
efficientnet_b4_model,8,0.0001,Validation,8,0.908585652,0.628140688,0
efficientnet_b4_model,8,0.0001,Train,9,0.651986617,0.762875557,0
efficientnet_b4_model,8,0.0001,Validation,9,0.908979267,0.613065302,1
efficientnet_b4_model,8,0.0001,Train,10,0.624974353,0.786480665,1
efficientnet_b4_model,8,0.0001,Validation,10,0.912064276,0.638190925,2
efficientnet_b4_model,8,0.0001,Train,11,0.647238675,0.751072943,2
efficientnet_b4_model,8,0.0001,Validation,11,0.884790297,0.628140688,0
efficientnet_b4_model,8,0.0001,Train,12,0.616833742,0.774678111,0
efficientnet_b4_model,8,0.0001,Validation,12,0.836575604,0.668341696,0
efficientnet_b4_model,8,0.0001,Train,13,0.604393229,0.768240333,0
efficientnet_b4_model,8,0.0001,Validation,13,0.996747884,0.623115599,1
efficientnet_b4_model,8,0.0001,Train,14,0.600420453,0.772532165,1
efficientnet_b4_model,8,0.0001,Validation,14,0.894614753,0.628140688,2
efficientnet_b4_model,8,0.0001,Train,15,0.562704906,0.793991387,2
efficientnet_b4_model,8,0.0001,Validation,15,0.845864528,0.658291459,3
efficientnet_b4_model,8,0.0001,Train,16,0.569808408,0.800429165,3
efficientnet_b4_model,8,0.0001,Validation,16,0.904187164,0.643216074,4
efficientnet_b4_model,8,0.0001,Train,17,0.544186956,0.803648055,4
efficientnet_b4_model,8,0.0001,Validation,17,0.874690573,0.643216074,5
efficientnet_b4_model,8,0.0001,Train,18,0.588386092,0.782188833,5
efficientnet_b4_model,8,0.0001,Validation,18,0.8239686,0.673366845,0
efficientnet_b4_model,8,0.0001,Train,19,0.555268699,0.810085833,0
efficientnet_b4_model,8,0.0001,Validation,19,0.881070498,0.633165836,1
efficientnet_b4_model,8,0.0001,Train,20,0.578254189,0.778969944,1
efficientnet_b4_model,8,0.0001,Validation,20,0.924573451,0.643216074,2
efficientnet_b4_model,8,0.0001,Train,21,0.569219313,0.790772557,2
efficientnet_b4_model,8,0.0001,Validation,21,0.844679513,0.633165836,3
efficientnet_b4_model,8,0.0001,Train,22,0.582570643,0.793991387,3
efficientnet_b4_model,8,0.0001,Validation,22,0.84741855,0.678391933,4
efficientnet_b4_model,8,0.0001,Train,23,0.589138653,0.797210276,4
efficientnet_b4_model,8,0.0001,Validation,23,0.849474182,0.653266311,5
efficientnet_b4_model,8,0.0001,Train,24,0.562928105,0.787553668,5
efficientnet_b4_model,8,0.0001,Validation,24,0.885121845,0.633165836,6
efficientnet_b4_model,16,0.0001,Train,1,1.935889548,0.187768236,0
efficientnet_b4_model,16,0.0001,Validation,1,1.910380201,0.266331643,0
